,captions
400,Drink.From_cup
401,Drink.From_cup
402,Drink.From_cup
403,Drink.From_cup
404,Drink.From_cup
405,Drink.From_cup
406,Drink.From_cup
407,Drink.From_cup
408,Drink.From_cup
409,Drink.From_cup
410,Drink.From_cup
411,Drink.From_cup
412,Drink.From_cup
413,Drink.From_cup
414,Drink.From_cup
415,Drink.From_cup
416,Enter
417,Enter
418,Enter
419,Enter
420,Enter
421,Enter
422,Enter
423,Enter
424,Enter
425,Enter
426,Enter
427,Enter
428,Enter
429,Enter
430,Enter
431,Enter
432,Enter
433,Enter
434,Enter
435,Enter
436,Enter
437,Enter
438,Enter
439,Enter
440,Enter
441,Enter
442,Enter
443,Enter
444,Enter
445,Enter
446,Enter
447,Enter
448,Use_Drawer
449,Use_Drawer
450,Use_Drawer
451,Use_Drawer
452,Use_Drawer
453,Use_Drawer
454,Use_Drawer
455,Use_Drawer
456,Use_Drawer
457,Use_Drawer
458,Use_Drawer
459,Use_Drawer
460,Use_Drawer
461,Use_Drawer
462,Use_Drawer
463,Use_Drawer
464,Use_Drawer
465,Use_Drawer
466,Use_Drawer
467,Use_Drawer
468,Use_Drawer
469,Use_Drawer
470,Use_Drawer
471,Use_Drawer
472,Use_Drawer
473,Use_Drawer
474,Use_Drawer
475,Use_Drawer
476,Use_Drawer
477,Use_Drawer
478,Use_Drawer
479,Use_Drawer
480,Use_Drawer
481,Use_Drawer
482,Use_Drawer
483,Use_Drawer
484,Use_Drawer
485,Use_Drawer
486,Use_Drawer
487,Use_Drawer
488,Use_Drawer
489,Use_Drawer
490,Use_Drawer
491,Use_Drawer
492,Use_Drawer
493,Use_Drawer
494,Use_Drawer
495,Use_Drawer
496,Use_tablet
497,Use_tablet
498,Use_tablet
499,Use_tablet
500,Use_tablet
501,Use_tablet
502,Use_tablet
503,Use_tablet
504,Use_tablet
505,Use_tablet
506,Use_tablet
507,Use_tablet
508,Use_tablet
509,Use_tablet
510,Use_tablet
511,Use_tablet
512,Drink.From_cup
513,Drink.From_cup
514,Drink.From_cup
515,Drink.From_cup
516,Drink.From_cup
517,Drink.From_cup
518,Drink.From_cup
519,Drink.From_cup
520,Drink.From_cup
521,Drink.From_cup
522,Drink.From_cup
523,Drink.From_cup
524,Drink.From_cup
525,Drink.From_cup
526,Drink.From_cup
527,Drink.From_cup
528,Drink.From_cup
529,Drink.From_cup
530,Drink.From_cup
531,Drink.From_cup
532,Drink.From_cup
533,Drink.From_cup
534,Drink.From_cup
535,Drink.From_cup
536,Drink.From_cup
537,Drink.From_cup
538,Drink.From_cup
539,Drink.From_cup
540,Drink.From_cup
541,Drink.From_cup
542,Drink.From_cup
543,Drink.From_cup
544,Drink.From_cup
545,Drink.From_cup
546,Drink.From_cup
547,Drink.From_cup
548,Drink.From_cup
549,Drink.From_cup
550,Drink.From_cup
551,Drink.From_cup
552,Drink.From_cup
553,Drink.From_cup
554,Drink.From_cup
555,Drink.From_cup
556,Drink.From_cup
557,Drink.From_cup
558,Drink.From_cup
559,Drink.From_cup
560,Leave
561,Leave
562,Leave
563,Leave
564,Leave
565,Leave
566,Leave
567,Leave
568,Leave
569,Leave
570,Leave
571,Leave
572,Leave
573,Leave
574,Leave
575,Leave
576,Walk
577,Walk
578,Walk
579,Walk
580,Walk
581,Walk
582,Walk
583,Walk
584,Walk
585,Walk
586,Walk
587,Walk
588,Walk
589,Walk
590,Walk
591,Walk
592,Leave
593,Leave
594,Leave
595,Leave
596,Leave
597,Leave
598,Leave
599,Leave
600,Leave
601,Leave
602,Leave
603,Leave
604,Leave
605,Leave
606,Leave
607,Leave
608,Leave
609,Leave
610,Leave
611,Leave
612,Leave
613,Leave
614,Leave
615,Leave
616,Leave
617,Leave
618,Leave
619,Leave
620,Leave
621,Leave
622,Leave
623,Leave
624,Leave
625,Leave
626,Leave
627,Leave
628,Leave
629,Leave
630,Leave
631,Leave
632,Leave
633,Leave
634,Leave
635,Leave
636,Leave
637,Leave
638,Leave
639,Leave
640,Leave
641,Leave
642,Leave
643,Leave
644,Leave
645,Leave
646,Leave
647,Leave
648,Leave
649,Leave
650,Leave
651,Leave
652,Leave
653,Leave
654,Leave
655,Leave
656,Leave
657,Leave
658,Leave
659,Leave
660,Leave
661,Leave
662,Leave
663,Leave
664,Leave
665,Leave
666,Leave
667,Leave
668,Leave
669,Leave
670,Leave
671,Leave
672,Leave
673,Leave
674,Leave
675,Leave
676,Leave
677,Leave
678,Leave
679,Leave
680,Leave
681,Leave
682,Leave
683,Leave
684,Leave
685,Leave
686,Leave
687,Leave
688,Leave
689,Leave
690,Leave
691,Leave
692,Leave
693,Leave
694,Leave
695,Leave
696,Leave
697,Leave
698,Leave
699,Leave
700,Leave
701,Leave
702,Leave
703,Leave
704,Leave
705,Leave
706,Leave
707,Leave
708,Leave
709,Leave
710,Leave
711,Leave
712,Leave
713,Leave
714,Leave
715,Leave
716,Leave
717,Leave
718,Leave
719,Leave
720,Leave
721,Leave
722,Leave
723,Leave
724,Leave
725,Leave
726,Leave
727,Leave
728,Leave
729,Leave
730,Leave
731,Leave
732,Leave
733,Leave
734,Leave
735,Leave
736,Watch_TV
737,Watch_TV
738,Watch_TV
739,Watch_TV
740,Watch_TV
741,Watch_TV
742,Watch_TV
743,Watch_TV
744,Watch_TV
745,Watch_TV
746,Watch_TV
747,Watch_TV
748,Watch_TV
749,Watch_TV
750,Watch_TV
751,Watch_TV
752,Use_tablet
753,Use_tablet
754,Use_tablet
755,Use_tablet
756,Use_tablet
757,Use_tablet
758,Use_tablet
759,Use_tablet
760,Use_tablet
761,Use_tablet
762,Use_tablet
763,Use_tablet
764,Use_tablet
765,Use_tablet
766,Use_tablet
767,Use_tablet
