,captions
438,Drink.From_cup
439,Drink.From_cup
440,Drink.From_cup
441,Drink.From_cup
442,Drink.From_cup
443,Drink.From_cup
444,Drink.From_cup
445,Drink.From_cup
446,Drink.From_cup
447,Drink.From_cup
448,Drink.From_cup
449,Drink.From_cup
450,Drink.From_cup
451,Drink.From_cup
452,Drink.From_cup
453,Drink.From_cup
454,Drink.From_cup
455,Drink.From_cup
456,Drink.From_cup
457,Drink.From_cup
458,Drink.From_cup
459,Drink.From_cup
460,Drink.From_cup
461,Drink.From_cup
462,Drink.From_cup
463,Drink.From_cup
464,Drink.From_cup
465,Drink.From_cup
466,Drink.From_cup
467,Drink.From_cup
468,Drink.From_cup
469,Drink.From_cup
470,Drink.From_cup
471,Drink.From_cup
472,Drink.From_cup
473,Drink.From_cup
474,Drink.From_cup
475,Drink.From_cup
476,Drink.From_cup
477,Drink.From_cup
478,Drink.From_cup
479,Drink.From_cup
480,Drink.From_cup
481,Drink.From_cup
482,Drink.From_cup
483,Drink.From_cup
484,Drink.From_cup
485,Drink.From_cup
486,Drink.From_cup
487,Drink.From_cup
488,Drink.From_cup
489,Drink.From_cup
490,Drink.From_cup
491,Drink.From_cup
492,Drink.From_cup
493,Drink.From_cup
494,Drink.From_cup
495,Drink.From_cup
496,Drink.From_cup
497,Drink.From_cup
498,Drink.From_cup
499,Drink.From_cup
500,Drink.From_cup
501,Drink.From_cup
502,Drink.From_cup
503,Drink.From_cup
504,Drink.From_cup
505,Drink.From_cup
506,Drink.From_cup
507,Drink.From_cup
508,Drink.From_cup
509,Drink.From_cup
510,Drink.From_cup
511,Drink.From_cup
512,Drink.From_cup
513,Drink.From_cup
514,Drink.From_cup
515,Drink.From_cup
516,Drink.From_cup
517,Drink.From_cup
518,Drink.From_cup
519,Drink.From_cup
520,Drink.From_cup
521,Drink.From_cup
522,Drink.From_cup
523,Drink.From_cup
524,Drink.From_cup
525,Drink.From_cup
526,Drink.From_cup
527,Drink.From_cup
528,Drink.From_cup
529,Drink.From_cup
530,Drink.From_cup
531,Drink.From_cup
532,Drink.From_cup
533,Drink.From_cup
534,Drink.From_cup
535,Drink.From_cup
536,Drink.From_cup
537,Drink.From_cup
538,Drink.From_cup
539,Drink.From_cup
540,Drink.From_cup
541,Drink.From_cup
542,Drink.From_cup
543,Drink.From_cup
544,Drink.From_cup
545,Drink.From_cup
546,Drink.From_cup
547,Drink.From_cup
548,Drink.From_cup
549,Drink.From_cup
550,Drink.From_cup
551,Drink.From_cup
552,Drink.From_cup
553,Drink.From_cup
554,Drink.From_cup
555,Drink.From_cup
556,Drink.From_cup
557,Drink.From_cup
558,Drink.From_cup
559,Drink.From_cup
560,Use_Drawer
561,Use_Drawer
562,Use_Drawer
563,Use_Drawer
564,Use_Drawer
565,Use_Drawer
566,Use_Drawer
567,Use_Drawer
568,Use_Drawer
569,Use_Drawer
570,Use_Drawer
571,Use_Drawer
572,Use_Drawer
573,Use_Drawer
574,Use_Drawer
575,Use_Drawer
576,Use_Drawer
577,Use_Drawer
578,Use_Drawer
579,Use_Drawer
580,Use_Drawer
581,Use_Drawer
582,Use_Drawer
583,Use_Drawer
584,Use_Drawer
585,Use_Drawer
586,Use_Drawer
587,Use_Drawer
588,Use_Drawer
589,Use_Drawer
590,Use_Drawer
591,Use_Drawer
592,Use_Drawer
593,Use_Drawer
594,Use_Drawer
595,Use_Drawer
596,Use_Drawer
597,Use_Drawer
598,Use_Drawer
599,Use_Drawer
600,Use_Drawer
601,Use_Drawer
602,Use_Drawer
603,Use_Drawer
604,Use_Drawer
605,Use_Drawer
606,Use_Drawer
607,Use_Drawer
608,Use_Drawer
609,Use_Drawer
610,Use_Drawer
611,Use_Drawer
612,Use_Drawer
613,Use_Drawer
614,Use_Drawer
615,Use_Drawer
616,Use_Drawer
617,Use_Drawer
618,Use_Drawer
619,Use_Drawer
620,Use_Drawer
621,Use_Drawer
622,Use_Drawer
623,Use_Drawer
624,Use_Drawer
625,Use_Drawer
626,Use_Drawer
627,Use_Drawer
628,Use_Drawer
629,Use_Drawer
630,Use_Drawer
631,Use_Drawer
632,Use_Drawer
633,Use_Drawer
634,Use_Drawer
635,Use_Drawer
636,Use_Drawer
637,Use_Drawer
638,Use_Drawer
639,Use_Drawer
640,Use_Drawer
641,Use_Drawer
642,Use_Drawer
643,Use_Drawer
644,Use_Drawer
645,Use_Drawer
646,Use_Drawer
647,Use_Drawer
648,Use_Drawer
649,Use_Drawer
650,Use_Drawer
651,Use_Drawer
652,Use_Drawer
653,Use_Drawer
654,Use_Drawer
655,Use_Drawer
656,Use_Drawer
657,Use_Drawer
658,Use_Drawer
659,Use_Drawer
660,Use_Drawer
661,Use_Drawer
662,Use_Drawer
663,Use_Drawer
664,Use_Drawer
665,Use_Drawer
666,Use_Drawer
667,Use_Drawer
668,Use_Drawer
669,Use_Drawer
670,Use_Drawer
671,Use_Drawer
672,Use_Drawer
673,Use_Drawer
674,Use_Drawer
675,Use_Drawer
676,Use_Drawer
677,Use_Drawer
678,Use_Drawer
679,Use_Drawer
680,Use_Drawer
681,Use_Drawer
682,Use_Drawer
683,Use_Drawer
684,Use_Drawer
685,Use_Drawer
686,Use_Drawer
687,Use_Drawer
688,Use_Drawer
689,Use_Drawer
690,Use_Drawer
691,Use_Drawer
692,Use_Drawer
693,Use_Drawer
694,Use_Drawer
695,Use_Drawer
696,Use_Drawer
697,Use_Drawer
698,Use_Drawer
699,Use_Drawer
700,Use_Drawer
701,Use_Drawer
702,Use_Drawer
703,Use_Drawer
704,Use_Drawer
705,Use_Drawer
706,Use_Drawer
707,Use_Drawer
708,Use_Drawer
709,Use_Drawer
710,Use_Drawer
711,Use_Drawer
712,Use_Drawer
713,Use_Drawer
714,Use_Drawer
715,Use_Drawer
716,Use_Drawer
717,Use_Drawer
718,Use_Drawer
719,Use_Drawer
720,Use_Drawer
721,Use_Drawer
722,Use_Drawer
723,Use_Drawer
724,Use_Drawer
725,Use_Drawer
726,Use_Drawer
727,Use_Drawer
728,Use_Drawer
729,Use_Drawer
730,Use_Drawer
731,Use_Drawer
732,Use_Drawer
733,Use_Drawer
734,Use_Drawer
735,Use_Drawer
736,Use_Drawer
737,Use_Drawer
738,Use_Drawer
739,Use_Drawer
740,Use_Drawer
741,Use_Drawer
742,Use_Drawer
743,Use_Drawer
744,Use_Drawer
745,Use_Drawer
746,Use_Drawer
747,Use_Drawer
748,Use_Drawer
749,Use_Drawer
750,Use_Drawer
751,Use_Drawer
752,Use_Drawer
753,Use_Drawer
754,Use_Drawer
755,Use_Drawer
756,Use_Drawer
757,Use_Drawer
758,Use_Drawer
759,Use_Drawer
760,Use_Drawer
761,Use_Drawer
762,Use_Drawer
763,Use_Drawer
764,Use_Drawer
765,Use_Drawer
766,Use_Drawer
767,Use_Drawer
768,Use_Drawer
769,Use_Drawer
770,Use_Drawer
771,Use_Drawer
772,Use_Drawer
773,Use_Drawer
774,Use_Drawer
775,Use_Drawer
776,Use_Drawer
777,Use_Drawer
778,Use_Drawer
779,Use_Drawer
780,Use_Drawer
781,Use_Drawer
782,Use_Drawer
783,Use_Drawer
784,Walk
785,Walk
786,Walk
787,Walk
788,Walk
789,Walk
790,Walk
791,Walk
792,Walk
793,Walk
794,Walk
795,Walk
796,Walk
797,Walk
798,Walk
799,Walk
800,Drink.From_cup
801,Drink.From_cup
802,Drink.From_cup
803,Drink.From_cup
804,Drink.From_cup
805,Drink.From_cup
806,Drink.From_cup
807,Drink.From_cup
808,Drink.From_cup
809,Drink.From_cup
810,Drink.From_cup
811,Drink.From_cup
812,Drink.From_cup
813,Drink.From_cup
814,Drink.From_cup
815,Drink.From_cup
816,Leave
817,Leave
818,Leave
819,Leave
820,Leave
821,Leave
822,Leave
823,Leave
824,Leave
825,Leave
826,Leave
827,Leave
828,Leave
829,Leave
830,Leave
831,Leave
832,Drink.From_cup
833,Drink.From_cup
834,Drink.From_cup
835,Drink.From_cup
836,Drink.From_cup
837,Drink.From_cup
838,Drink.From_cup
839,Drink.From_cup
840,Drink.From_cup
841,Drink.From_cup
842,Drink.From_cup
843,Drink.From_cup
844,Drink.From_cup
845,Drink.From_cup
846,Drink.From_cup
847,Drink.From_cup
848,Drink.From_cup
849,Drink.From_cup
850,Drink.From_cup
851,Drink.From_cup
852,Drink.From_cup
853,Drink.From_cup
854,Drink.From_cup
855,Drink.From_cup
856,Drink.From_cup
857,Drink.From_cup
858,Drink.From_cup
859,Drink.From_cup
860,Drink.From_cup
861,Drink.From_cup
862,Drink.From_cup
863,Drink.From_cup
864,Drink.From_cup
865,Drink.From_cup
866,Drink.From_cup
867,Drink.From_cup
868,Drink.From_cup
869,Drink.From_cup
870,Drink.From_cup
871,Drink.From_cup
872,Drink.From_cup
873,Drink.From_cup
874,Drink.From_cup
875,Drink.From_cup
876,Drink.From_cup
877,Drink.From_cup
878,Drink.From_cup
879,Drink.From_cup
880,Drink.From_cup
881,Drink.From_cup
882,Drink.From_cup
883,Drink.From_cup
884,Drink.From_cup
885,Drink.From_cup
886,Drink.From_cup
887,Drink.From_cup
888,Drink.From_cup
889,Drink.From_cup
890,Drink.From_cup
891,Drink.From_cup
892,Drink.From_cup
893,Drink.From_cup
894,Drink.From_cup
895,Drink.From_cup
896,Drink.From_cup
897,Drink.From_cup
898,Drink.From_cup
899,Drink.From_cup
900,Drink.From_cup
901,Drink.From_cup
902,Drink.From_cup
903,Drink.From_cup
904,Drink.From_cup
905,Drink.From_cup
906,Drink.From_cup
907,Drink.From_cup
908,Drink.From_cup
909,Drink.From_cup
910,Drink.From_cup
911,Drink.From_cup
912,Drink.From_cup
913,Drink.From_cup
914,Drink.From_cup
915,Drink.From_cup
916,Drink.From_cup
917,Drink.From_cup
918,Drink.From_cup
919,Drink.From_cup
920,Drink.From_cup
921,Drink.From_cup
922,Drink.From_cup
923,Drink.From_cup
924,Drink.From_cup
925,Drink.From_cup
926,Drink.From_cup
927,Drink.From_cup
928,Drink.From_cup
929,Drink.From_cup
930,Drink.From_cup
931,Drink.From_cup
932,Drink.From_cup
933,Drink.From_cup
934,Drink.From_cup
935,Drink.From_cup
936,Drink.From_cup
937,Drink.From_cup
938,Drink.From_cup
939,Drink.From_cup
940,Drink.From_cup
941,Drink.From_cup
942,Drink.From_cup
943,Drink.From_cup
944,Drink.From_cup
945,Drink.From_cup
946,Drink.From_cup
947,Drink.From_cup
948,Drink.From_cup
949,Drink.From_cup
950,Drink.From_cup
951,Drink.From_cup
952,Drink.From_cup
953,Drink.From_cup
954,Drink.From_cup
955,Drink.From_cup
956,Drink.From_cup
957,Drink.From_cup
958,Drink.From_cup
959,Drink.From_cup
960,Drink.From_cup
961,Drink.From_cup
962,Drink.From_cup
963,Drink.From_cup
964,Drink.From_cup
965,Drink.From_cup
966,Drink.From_cup
967,Drink.From_cup
968,Drink.From_cup
969,Drink.From_cup
970,Drink.From_cup
971,Drink.From_cup
972,Drink.From_cup
973,Drink.From_cup
974,Drink.From_cup
975,Drink.From_cup
976,Drink.From_cup
977,Drink.From_cup
978,Drink.From_cup
979,Drink.From_cup
980,Drink.From_cup
981,Drink.From_cup
982,Drink.From_cup
983,Drink.From_cup
984,Drink.From_cup
985,Drink.From_cup
986,Drink.From_cup
987,Drink.From_cup
988,Drink.From_cup
989,Drink.From_cup
990,Drink.From_cup
991,Drink.From_cup
992,Drink.From_cup
993,Drink.From_cup
994,Drink.From_cup
995,Drink.From_cup
996,Drink.From_cup
997,Drink.From_cup
998,Drink.From_cup
999,Drink.From_cup
1000,Drink.From_cup
1001,Drink.From_cup
1002,Drink.From_cup
1003,Drink.From_cup
1004,Drink.From_cup
1005,Drink.From_cup
1006,Drink.From_cup
1007,Drink.From_cup
1008,Drink.From_cup
1009,Drink.From_cup
1010,Drink.From_cup
1011,Drink.From_cup
1012,Drink.From_cup
1013,Drink.From_cup
1014,Drink.From_cup
1015,Drink.From_cup
1016,Drink.From_cup
1017,Drink.From_cup
1018,Drink.From_cup
1019,Drink.From_cup
1020,Drink.From_cup
1021,Drink.From_cup
1022,Drink.From_cup
1023,Drink.From_cup
1024,Drink.From_cup
1025,Drink.From_cup
1026,Drink.From_cup
1027,Drink.From_cup
1028,Drink.From_cup
1029,Drink.From_cup
1030,Drink.From_cup
1031,Drink.From_cup
1032,Drink.From_cup
1033,Drink.From_cup
1034,Drink.From_cup
1035,Drink.From_cup
1036,Drink.From_cup
1037,Drink.From_cup
1038,Drink.From_cup
1039,Drink.From_cup
1040,Drink.From_cup
1041,Drink.From_cup
1042,Drink.From_cup
1043,Drink.From_cup
1044,Drink.From_cup
1045,Drink.From_cup
1046,Drink.From_cup
1047,Drink.From_cup
1048,Drink.From_cup
1049,Drink.From_cup
1050,Drink.From_cup
1051,Drink.From_cup
1052,Drink.From_cup
1053,Drink.From_cup
1054,Drink.From_cup
1055,Drink.From_cup
1056,Drink.From_cup
1057,Drink.From_cup
1058,Drink.From_cup
1059,Drink.From_cup
1060,Drink.From_cup
1061,Drink.From_cup
1062,Drink.From_cup
1063,Drink.From_cup
1064,Drink.From_cup
1065,Drink.From_cup
1066,Drink.From_cup
1067,Drink.From_cup
1068,Drink.From_cup
1069,Drink.From_cup
1070,Drink.From_cup
1071,Drink.From_cup
1072,Drink.From_cup
1073,Drink.From_cup
1074,Drink.From_cup
1075,Drink.From_cup
1076,Drink.From_cup
1077,Drink.From_cup
1078,Drink.From_cup
1079,Drink.From_cup
1080,Drink.From_cup
1081,Drink.From_cup
1082,Drink.From_cup
1083,Drink.From_cup
1084,Drink.From_cup
1085,Drink.From_cup
1086,Drink.From_cup
1087,Drink.From_cup
1088,Drink.From_cup
1089,Drink.From_cup
1090,Drink.From_cup
1091,Drink.From_cup
1092,Drink.From_cup
1093,Drink.From_cup
1094,Drink.From_cup
1095,Drink.From_cup
1096,Drink.From_cup
1097,Drink.From_cup
1098,Drink.From_cup
1099,Drink.From_cup
1100,Drink.From_cup
1101,Drink.From_cup
1102,Drink.From_cup
1103,Drink.From_cup
1104,Drink.From_cup
1105,Drink.From_cup
1106,Drink.From_cup
1107,Drink.From_cup
1108,Drink.From_cup
1109,Drink.From_cup
1110,Drink.From_cup
1111,Drink.From_cup
1112,Drink.From_cup
1113,Drink.From_cup
1114,Drink.From_cup
1115,Drink.From_cup
1116,Drink.From_cup
1117,Drink.From_cup
1118,Drink.From_cup
1119,Drink.From_cup
1120,Drink.From_cup
1121,Drink.From_cup
1122,Drink.From_cup
1123,Drink.From_cup
1124,Drink.From_cup
1125,Drink.From_cup
1126,Drink.From_cup
1127,Drink.From_cup
1128,Drink.From_cup
1129,Drink.From_cup
1130,Drink.From_cup
1131,Drink.From_cup
1132,Drink.From_cup
1133,Drink.From_cup
1134,Drink.From_cup
1135,Drink.From_cup
1136,Drink.From_cup
1137,Drink.From_cup
1138,Drink.From_cup
1139,Drink.From_cup
1140,Drink.From_cup
1141,Drink.From_cup
1142,Drink.From_cup
1143,Drink.From_cup
1144,Drink.From_cup
1145,Drink.From_cup
1146,Drink.From_cup
1147,Drink.From_cup
1148,Drink.From_cup
1149,Drink.From_cup
1150,Drink.From_cup
1151,Drink.From_cup
1152,Drink.From_cup
1153,Drink.From_cup
1154,Drink.From_cup
1155,Drink.From_cup
1156,Drink.From_cup
1157,Drink.From_cup
1158,Drink.From_cup
1159,Drink.From_cup
1160,Drink.From_cup
1161,Drink.From_cup
1162,Drink.From_cup
1163,Drink.From_cup
1164,Drink.From_cup
1165,Drink.From_cup
1166,Drink.From_cup
1167,Drink.From_cup
1168,Drink.From_cup
1169,Drink.From_cup
1170,Drink.From_cup
1171,Drink.From_cup
1172,Drink.From_cup
1173,Drink.From_cup
1174,Drink.From_cup
1175,Drink.From_cup
1176,Drink.From_cup
1177,Drink.From_cup
1178,Drink.From_cup
1179,Drink.From_cup
1180,Drink.From_cup
1181,Drink.From_cup
1182,Drink.From_cup
1183,Drink.From_cup
1184,Drink.From_cup
1185,Drink.From_cup
1186,Drink.From_cup
1187,Drink.From_cup
1188,Drink.From_cup
1189,Drink.From_cup
1190,Drink.From_cup
1191,Drink.From_cup
1192,Drink.From_cup
1193,Drink.From_cup
1194,Drink.From_cup
1195,Drink.From_cup
1196,Drink.From_cup
1197,Drink.From_cup
1198,Drink.From_cup
1199,Drink.From_cup
1200,Drink.From_cup
1201,Drink.From_cup
1202,Drink.From_cup
1203,Drink.From_cup
1204,Drink.From_cup
1205,Drink.From_cup
1206,Drink.From_cup
1207,Drink.From_cup
1208,Drink.From_cup
1209,Drink.From_cup
1210,Drink.From_cup
1211,Drink.From_cup
1212,Drink.From_cup
1213,Drink.From_cup
1214,Drink.From_cup
1215,Drink.From_cup
1216,Drink.From_cup
1217,Drink.From_cup
1218,Drink.From_cup
1219,Drink.From_cup
1220,Drink.From_cup
1221,Drink.From_cup
1222,Drink.From_cup
1223,Drink.From_cup
1224,Drink.From_cup
1225,Drink.From_cup
1226,Drink.From_cup
1227,Drink.From_cup
1228,Drink.From_cup
1229,Drink.From_cup
1230,Drink.From_cup
1231,Drink.From_cup
1232,Drink.From_cup
1233,Drink.From_cup
1234,Drink.From_cup
1235,Drink.From_cup
1236,Drink.From_cup
1237,Drink.From_cup
1238,Drink.From_cup
1239,Drink.From_cup
1240,Drink.From_cup
1241,Drink.From_cup
1242,Drink.From_cup
1243,Drink.From_cup
1244,Drink.From_cup
1245,Drink.From_cup
1246,Drink.From_cup
1247,Drink.From_cup
1248,Drink.From_cup
1249,Drink.From_cup
1250,Drink.From_cup
1251,Drink.From_cup
1252,Drink.From_cup
1253,Drink.From_cup
1254,Drink.From_cup
1255,Drink.From_cup
1256,Drink.From_cup
1257,Drink.From_cup
1258,Drink.From_cup
1259,Drink.From_cup
1260,Drink.From_cup
1261,Drink.From_cup
1262,Drink.From_cup
1263,Drink.From_cup
1264,Drink.From_cup
1265,Drink.From_cup
1266,Drink.From_cup
1267,Drink.From_cup
1268,Drink.From_cup
1269,Drink.From_cup
1270,Drink.From_cup
1271,Drink.From_cup
1272,Drink.From_cup
1273,Drink.From_cup
1274,Drink.From_cup
1275,Drink.From_cup
1276,Drink.From_cup
1277,Drink.From_cup
1278,Drink.From_cup
1279,Drink.From_cup
1280,Drink.From_cup
1281,Drink.From_cup
1282,Drink.From_cup
1283,Drink.From_cup
1284,Drink.From_cup
1285,Drink.From_cup
1286,Drink.From_cup
1287,Drink.From_cup
1288,Drink.From_cup
1289,Drink.From_cup
1290,Drink.From_cup
1291,Drink.From_cup
1292,Drink.From_cup
1293,Drink.From_cup
1294,Drink.From_cup
1295,Drink.From_cup
1296,Drink.From_cup
1297,Drink.From_cup
1298,Drink.From_cup
1299,Drink.From_cup
1300,Drink.From_cup
1301,Drink.From_cup
1302,Drink.From_cup
1303,Drink.From_cup
1304,Drink.From_cup
1305,Drink.From_cup
1306,Drink.From_cup
1307,Drink.From_cup
1308,Drink.From_cup
1309,Drink.From_cup
1310,Drink.From_cup
1311,Drink.From_cup
1312,Drink.From_cup
1313,Drink.From_cup
1314,Drink.From_cup
1315,Drink.From_cup
1316,Drink.From_cup
1317,Drink.From_cup
1318,Drink.From_cup
1319,Drink.From_cup
1320,Drink.From_cup
1321,Drink.From_cup
1322,Drink.From_cup
1323,Drink.From_cup
1324,Drink.From_cup
1325,Drink.From_cup
1326,Drink.From_cup
1327,Drink.From_cup
1328,Drink.From_cup
1329,Drink.From_cup
1330,Drink.From_cup
1331,Drink.From_cup
1332,Drink.From_cup
1333,Drink.From_cup
1334,Drink.From_cup
1335,Drink.From_cup
1336,Drink.From_cup
1337,Drink.From_cup
1338,Drink.From_cup
1339,Drink.From_cup
1340,Drink.From_cup
1341,Drink.From_cup
1342,Drink.From_cup
1343,Drink.From_cup
1344,Drink.From_cup
1345,Drink.From_cup
1346,Drink.From_cup
1347,Drink.From_cup
1348,Drink.From_cup
1349,Drink.From_cup
1350,Drink.From_cup
1351,Drink.From_cup
1352,Drink.From_cup
1353,Drink.From_cup
1354,Drink.From_cup
1355,Drink.From_cup
1356,Drink.From_cup
1357,Drink.From_cup
1358,Drink.From_cup
1359,Drink.From_cup
1360,Drink.From_cup
1361,Drink.From_cup
1362,Drink.From_cup
1363,Drink.From_cup
1364,Drink.From_cup
1365,Drink.From_cup
1366,Drink.From_cup
1367,Drink.From_cup
1368,Drink.From_cup
1369,Drink.From_cup
1370,Drink.From_cup
1371,Drink.From_cup
1372,Drink.From_cup
1373,Drink.From_cup
1374,Drink.From_cup
1375,Drink.From_cup
1376,Drink.From_cup
1377,Drink.From_cup
1378,Drink.From_cup
1379,Drink.From_cup
1380,Drink.From_cup
1381,Drink.From_cup
1382,Drink.From_cup
1383,Drink.From_cup
1384,Drink.From_cup
1385,Drink.From_cup
1386,Drink.From_cup
1387,Drink.From_cup
1388,Drink.From_cup
1389,Drink.From_cup
1390,Drink.From_cup
1391,Drink.From_cup
1392,Drink.From_cup
1393,Drink.From_cup
