,captions
277,Enter
278,Enter
279,Enter
280,Enter
281,Enter
282,Enter
283,Enter
284,Enter
285,Enter
286,Enter
287,Enter
288,Enter
289,Enter
290,Enter
291,Enter
292,Enter
293,Enter
294,Enter
295,Enter
296,Enter
297,Enter
298,Enter
299,Enter
300,Enter
301,Enter
302,Enter
303,Enter
304,Enter
305,Enter
306,Enter
307,Enter
308,Enter
309,Enter
310,Enter
311,Enter
312,Enter
313,Enter
314,Enter
315,Enter
316,Enter
317,Enter
318,Enter
319,Enter
320,Enter
321,Enter
322,Enter
323,Enter
324,Enter
325,Enter
326,Enter
327,Enter
328,Enter
329,Enter
330,Enter
331,Enter
332,Enter
333,Enter
334,Enter
335,Enter
336,Walk
337,Walk
338,Walk
339,Walk
340,Walk
341,Walk
342,Walk
343,Walk
344,Walk
345,Walk
346,Walk
347,Walk
348,Walk
349,Walk
350,Walk
351,Walk
352,Walk
353,Walk
354,Walk
355,Walk
356,Walk
357,Walk
358,Walk
359,Walk
360,Walk
361,Walk
362,Walk
363,Walk
364,Walk
365,Walk
366,Walk
367,Walk
368,Walk
369,Walk
370,Walk
371,Walk
372,Walk
373,Walk
374,Walk
375,Walk
376,Walk
377,Walk
378,Walk
379,Walk
380,Walk
381,Walk
382,Walk
383,Walk
384,Put_something_on_table
385,Put_something_on_table
386,Put_something_on_table
387,Put_something_on_table
388,Put_something_on_table
389,Put_something_on_table
390,Put_something_on_table
391,Put_something_on_table
392,Put_something_on_table
393,Put_something_on_table
394,Put_something_on_table
395,Put_something_on_table
396,Put_something_on_table
397,Put_something_on_table
398,Put_something_on_table
399,Put_something_on_table
400,Put_something_on_table
401,Put_something_on_table
402,Put_something_on_table
403,Put_something_on_table
404,Put_something_on_table
405,Put_something_on_table
406,Put_something_on_table
407,Put_something_on_table
408,Put_something_on_table
409,Put_something_on_table
410,Put_something_on_table
411,Put_something_on_table
412,Put_something_on_table
413,Put_something_on_table
414,Put_something_on_table
415,Put_something_on_table
416,Take_something_off_table
417,Take_something_off_table
418,Take_something_off_table
419,Take_something_off_table
420,Take_something_off_table
421,Take_something_off_table
422,Take_something_off_table
423,Take_something_off_table
424,Take_something_off_table
425,Take_something_off_table
426,Take_something_off_table
427,Take_something_off_table
428,Take_something_off_table
429,Take_something_off_table
430,Take_something_off_table
431,Take_something_off_table
432,Drink.From_cup
433,Drink.From_cup
434,Drink.From_cup
435,Drink.From_cup
436,Drink.From_cup
437,Drink.From_cup
438,Drink.From_cup
439,Drink.From_cup
440,Drink.From_cup
441,Drink.From_cup
442,Drink.From_cup
443,Drink.From_cup
444,Drink.From_cup
445,Drink.From_cup
446,Drink.From_cup
447,Drink.From_cup
448,Clean_dishes.Dry_up
449,Clean_dishes.Dry_up
450,Clean_dishes.Dry_up
451,Clean_dishes.Dry_up
452,Clean_dishes.Dry_up
453,Clean_dishes.Dry_up
454,Clean_dishes.Dry_up
455,Clean_dishes.Dry_up
456,Clean_dishes.Dry_up
457,Clean_dishes.Dry_up
458,Clean_dishes.Dry_up
459,Clean_dishes.Dry_up
460,Clean_dishes.Dry_up
461,Clean_dishes.Dry_up
462,Clean_dishes.Dry_up
463,Clean_dishes.Dry_up
464,Clean_dishes.Dry_up
465,Clean_dishes.Dry_up
466,Clean_dishes.Dry_up
467,Clean_dishes.Dry_up
468,Clean_dishes.Dry_up
469,Clean_dishes.Dry_up
470,Clean_dishes.Dry_up
471,Clean_dishes.Dry_up
472,Clean_dishes.Dry_up
473,Clean_dishes.Dry_up
474,Clean_dishes.Dry_up
475,Clean_dishes.Dry_up
476,Clean_dishes.Dry_up
477,Clean_dishes.Dry_up
478,Clean_dishes.Dry_up
479,Clean_dishes.Dry_up
480,Clean_dishes.Dry_up
481,Clean_dishes.Dry_up
482,Clean_dishes.Dry_up
483,Clean_dishes.Dry_up
484,Clean_dishes.Dry_up
485,Clean_dishes.Dry_up
486,Clean_dishes.Dry_up
487,Clean_dishes.Dry_up
488,Clean_dishes.Dry_up
489,Clean_dishes.Dry_up
490,Clean_dishes.Dry_up
491,Clean_dishes.Dry_up
492,Clean_dishes.Dry_up
493,Clean_dishes.Dry_up
494,Clean_dishes.Dry_up
495,Clean_dishes.Dry_up
496,Clean_dishes.Dry_up
497,Clean_dishes.Dry_up
498,Clean_dishes.Dry_up
499,Clean_dishes.Dry_up
500,Clean_dishes.Dry_up
501,Clean_dishes.Dry_up
502,Clean_dishes.Dry_up
503,Clean_dishes.Dry_up
504,Clean_dishes.Dry_up
505,Clean_dishes.Dry_up
506,Clean_dishes.Dry_up
507,Clean_dishes.Dry_up
508,Clean_dishes.Dry_up
509,Clean_dishes.Dry_up
510,Clean_dishes.Dry_up
511,Clean_dishes.Dry_up
512,Clean_dishes.Dry_up
513,Clean_dishes.Dry_up
514,Clean_dishes.Dry_up
515,Clean_dishes.Dry_up
516,Clean_dishes.Dry_up
517,Clean_dishes.Dry_up
518,Clean_dishes.Dry_up
519,Clean_dishes.Dry_up
520,Clean_dishes.Dry_up
521,Clean_dishes.Dry_up
522,Clean_dishes.Dry_up
523,Clean_dishes.Dry_up
524,Clean_dishes.Dry_up
525,Clean_dishes.Dry_up
526,Clean_dishes.Dry_up
527,Clean_dishes.Dry_up
528,Clean_dishes.Dry_up
529,Clean_dishes.Dry_up
530,Clean_dishes.Dry_up
531,Clean_dishes.Dry_up
532,Clean_dishes.Dry_up
533,Clean_dishes.Dry_up
534,Clean_dishes.Dry_up
535,Clean_dishes.Dry_up
536,Clean_dishes.Dry_up
537,Clean_dishes.Dry_up
538,Clean_dishes.Dry_up
539,Clean_dishes.Dry_up
540,Clean_dishes.Dry_up
541,Clean_dishes.Dry_up
542,Clean_dishes.Dry_up
543,Clean_dishes.Dry_up
544,Walk
545,Walk
546,Walk
547,Walk
548,Walk
549,Walk
550,Walk
551,Walk
552,Walk
553,Walk
554,Walk
555,Walk
556,Walk
557,Walk
558,Walk
559,Walk
560,Walk
561,Walk
562,Walk
563,Walk
564,Walk
565,Walk
566,Walk
567,Walk
568,Walk
569,Walk
570,Walk
571,Walk
572,Walk
573,Walk
574,Walk
575,Walk
576,Walk
577,Walk
578,Walk
579,Walk
580,Walk
581,Walk
582,Walk
583,Walk
584,Walk
585,Walk
586,Walk
587,Walk
588,Walk
589,Walk
590,Walk
591,Walk
592,Walk
593,Walk
594,Walk
595,Walk
596,Walk
597,Walk
598,Walk
599,Walk
600,Walk
601,Walk
602,Walk
603,Walk
604,Walk
605,Walk
606,Walk
607,Walk
608,Use_fridge
609,Use_fridge
610,Use_fridge
611,Use_fridge
612,Use_fridge
613,Use_fridge
614,Use_fridge
615,Use_fridge
616,Use_fridge
617,Use_fridge
618,Use_fridge
619,Use_fridge
620,Use_fridge
621,Use_fridge
622,Use_fridge
623,Use_fridge
624,Use_fridge
625,Use_fridge
626,Use_fridge
627,Use_fridge
628,Use_fridge
629,Use_fridge
630,Use_fridge
631,Use_fridge
632,Use_fridge
633,Use_fridge
634,Use_fridge
635,Use_fridge
636,Use_fridge
637,Use_fridge
638,Use_fridge
639,Use_fridge
640,Use_fridge
641,Use_fridge
642,Use_fridge
643,Use_fridge
644,Use_fridge
645,Use_fridge
646,Use_fridge
647,Use_fridge
648,Use_fridge
649,Use_fridge
650,Use_fridge
651,Use_fridge
652,Use_fridge
653,Use_fridge
654,Use_fridge
655,Use_fridge
656,Use_fridge
657,Use_fridge
658,Use_fridge
659,Use_fridge
660,Use_fridge
661,Use_fridge
662,Use_fridge
663,Use_fridge
664,Use_fridge
665,Use_fridge
666,Use_fridge
667,Use_fridge
668,Use_fridge
669,Use_fridge
670,Use_fridge
671,Use_fridge
672,Use_fridge
673,Use_fridge
674,Use_fridge
675,Use_fridge
676,Use_fridge
677,Use_fridge
678,Use_fridge
679,Use_fridge
680,Use_fridge
681,Use_fridge
682,Use_fridge
683,Use_fridge
684,Use_fridge
685,Use_fridge
686,Use_fridge
687,Use_fridge
688,Use_fridge
689,Use_fridge
690,Use_fridge
691,Use_fridge
692,Use_fridge
693,Use_fridge
694,Use_fridge
695,Use_fridge
696,Use_fridge
697,Use_fridge
698,Use_fridge
699,Use_fridge
700,Use_fridge
701,Use_fridge
702,Use_fridge
703,Use_fridge
704,Use_fridge
705,Use_fridge
706,Use_fridge
707,Use_fridge
708,Use_fridge
709,Use_fridge
710,Use_fridge
711,Use_fridge
712,Use_fridge
713,Use_fridge
714,Use_fridge
715,Use_fridge
716,Use_fridge
717,Use_fridge
718,Use_fridge
719,Use_fridge
720,Use_fridge
721,Use_fridge
722,Use_fridge
723,Use_fridge
724,Use_fridge
725,Use_fridge
726,Use_fridge
727,Use_fridge
728,Use_fridge
729,Use_fridge
730,Use_fridge
731,Use_fridge
732,Use_fridge
733,Use_fridge
734,Use_fridge
735,Use_fridge
736,Use_fridge
737,Use_fridge
738,Use_fridge
739,Use_fridge
740,Use_fridge
741,Use_fridge
742,Use_fridge
743,Use_fridge
744,Use_fridge
745,Use_fridge
746,Use_fridge
747,Use_fridge
748,Use_fridge
749,Use_fridge
750,Use_fridge
751,Use_fridge
752,Use_fridge
753,Use_fridge
754,Use_fridge
755,Use_fridge
756,Use_fridge
757,Use_fridge
758,Use_fridge
759,Use_fridge
760,Use_fridge
761,Use_fridge
762,Use_fridge
763,Use_fridge
764,Use_fridge
765,Use_fridge
766,Use_fridge
767,Use_fridge
768,Use_fridge
769,Use_fridge
770,Use_fridge
771,Use_fridge
772,Use_fridge
773,Use_fridge
774,Use_fridge
775,Use_fridge
776,Use_fridge
777,Use_fridge
778,Use_fridge
779,Use_fridge
780,Use_fridge
781,Use_fridge
782,Use_fridge
783,Use_fridge
784,Use_fridge
785,Use_fridge
786,Use_fridge
787,Use_fridge
788,Use_fridge
789,Use_fridge
790,Use_fridge
791,Use_fridge
792,Use_fridge
793,Use_fridge
794,Use_fridge
795,Use_fridge
796,Use_fridge
797,Use_fridge
798,Use_fridge
799,Use_fridge
800,Use_fridge
801,Use_fridge
802,Use_fridge
803,Use_fridge
804,Use_fridge
805,Use_fridge
806,Use_fridge
807,Use_fridge
808,Use_fridge
809,Use_fridge
810,Use_fridge
811,Use_fridge
812,Use_fridge
813,Use_fridge
814,Use_fridge
815,Use_fridge
816,Use_fridge
817,Use_fridge
818,Use_fridge
819,Use_fridge
820,Use_fridge
821,Use_fridge
822,Use_fridge
823,Use_fridge
824,Use_fridge
825,Use_fridge
826,Use_fridge
827,Use_fridge
828,Use_fridge
829,Use_fridge
830,Use_fridge
831,Use_fridge
832,Use_fridge
833,Use_fridge
834,Use_fridge
835,Use_fridge
836,Use_fridge
837,Use_fridge
838,Use_fridge
839,Use_fridge
840,Use_fridge
841,Use_fridge
842,Use_fridge
843,Use_fridge
844,Use_fridge
845,Use_fridge
846,Use_fridge
847,Use_fridge
848,Use_fridge
849,Use_fridge
850,Use_fridge
851,Use_fridge
852,Use_fridge
853,Use_fridge
854,Use_fridge
855,Use_fridge
856,Use_fridge
857,Use_fridge
858,Use_fridge
859,Use_fridge
860,Use_fridge
861,Use_fridge
862,Use_fridge
863,Use_fridge
864,Use_fridge
865,Use_fridge
866,Use_fridge
867,Use_fridge
868,Use_fridge
869,Use_fridge
870,Use_fridge
871,Use_fridge
872,Use_fridge
873,Use_fridge
874,Use_fridge
875,Use_fridge
876,Use_fridge
877,Use_fridge
878,Use_fridge
879,Use_fridge
880,Use_fridge
881,Use_fridge
882,Use_fridge
883,Use_fridge
884,Use_fridge
885,Use_fridge
886,Use_fridge
887,Use_fridge
888,Use_fridge
889,Use_fridge
890,Use_fridge
891,Use_fridge
892,Use_fridge
893,Use_fridge
894,Use_fridge
895,Use_fridge
896,Dump_in_trash
897,Dump_in_trash
898,Dump_in_trash
899,Dump_in_trash
900,Dump_in_trash
901,Dump_in_trash
902,Dump_in_trash
903,Dump_in_trash
904,Dump_in_trash
905,Dump_in_trash
906,Dump_in_trash
907,Dump_in_trash
908,Dump_in_trash
909,Dump_in_trash
910,Dump_in_trash
911,Dump_in_trash
912,Dump_in_trash
913,Dump_in_trash
914,Dump_in_trash
915,Dump_in_trash
916,Dump_in_trash
917,Dump_in_trash
918,Dump_in_trash
919,Dump_in_trash
920,Dump_in_trash
921,Dump_in_trash
922,Dump_in_trash
923,Dump_in_trash
924,Dump_in_trash
925,Dump_in_trash
926,Dump_in_trash
927,Dump_in_trash
928,Dump_in_trash
929,Dump_in_trash
930,Dump_in_trash
931,Dump_in_trash
932,Dump_in_trash
933,Dump_in_trash
934,Dump_in_trash
935,Dump_in_trash
936,Dump_in_trash
937,Dump_in_trash
938,Dump_in_trash
939,Dump_in_trash
940,Dump_in_trash
941,Dump_in_trash
942,Dump_in_trash
943,Dump_in_trash
944,Dump_in_trash
945,Dump_in_trash
946,Dump_in_trash
947,Dump_in_trash
948,Dump_in_trash
949,Dump_in_trash
950,Dump_in_trash
951,Dump_in_trash
952,Dump_in_trash
953,Dump_in_trash
954,Dump_in_trash
955,Dump_in_trash
956,Dump_in_trash
957,Dump_in_trash
958,Dump_in_trash
959,Dump_in_trash
960,Dump_in_trash
961,Dump_in_trash
962,Dump_in_trash
963,Dump_in_trash
964,Dump_in_trash
965,Dump_in_trash
966,Dump_in_trash
967,Dump_in_trash
968,Dump_in_trash
969,Dump_in_trash
970,Dump_in_trash
971,Dump_in_trash
972,Dump_in_trash
973,Dump_in_trash
974,Dump_in_trash
975,Dump_in_trash
976,Clean_dishes
977,Clean_dishes
978,Clean_dishes
979,Clean_dishes
980,Clean_dishes
981,Clean_dishes
982,Clean_dishes
983,Clean_dishes
984,Clean_dishes
985,Clean_dishes
986,Clean_dishes
987,Clean_dishes
988,Clean_dishes
989,Clean_dishes
990,Clean_dishes
991,Clean_dishes
992,Clean_dishes
993,Clean_dishes
994,Clean_dishes
995,Clean_dishes
996,Clean_dishes
997,Clean_dishes
998,Clean_dishes
999,Clean_dishes
1000,Clean_dishes
1001,Clean_dishes
1002,Clean_dishes
1003,Clean_dishes
1004,Clean_dishes
1005,Clean_dishes
1006,Clean_dishes
1007,Clean_dishes
1008,Clean_dishes
1009,Clean_dishes
1010,Clean_dishes
1011,Clean_dishes
1012,Clean_dishes
1013,Clean_dishes
1014,Clean_dishes
1015,Clean_dishes
1016,Clean_dishes
1017,Clean_dishes
1018,Clean_dishes
1019,Clean_dishes
1020,Clean_dishes
1021,Clean_dishes
1022,Clean_dishes
1023,Clean_dishes
1024,Clean_dishes
1025,Clean_dishes
1026,Clean_dishes
1027,Clean_dishes
1028,Clean_dishes
1029,Clean_dishes
1030,Clean_dishes
1031,Clean_dishes
1032,Clean_dishes
1033,Clean_dishes
1034,Clean_dishes
1035,Clean_dishes
1036,Clean_dishes
1037,Clean_dishes
1038,Clean_dishes
1039,Clean_dishes
1040,Clean_dishes
1041,Clean_dishes
1042,Clean_dishes
1043,Clean_dishes
1044,Clean_dishes
1045,Clean_dishes
1046,Clean_dishes
1047,Clean_dishes
1048,Clean_dishes
1049,Clean_dishes
1050,Clean_dishes
1051,Clean_dishes
1052,Clean_dishes
1053,Clean_dishes
1054,Clean_dishes
1055,Clean_dishes
1056,Clean_dishes
1057,Clean_dishes
1058,Clean_dishes
1059,Clean_dishes
1060,Clean_dishes
1061,Clean_dishes
1062,Clean_dishes
1063,Clean_dishes
1064,Clean_dishes
1065,Clean_dishes
1066,Clean_dishes
1067,Clean_dishes
1068,Clean_dishes
1069,Clean_dishes
1070,Clean_dishes
1071,Clean_dishes
1072,Clean_dishes
1073,Clean_dishes
1074,Clean_dishes
1075,Clean_dishes
1076,Clean_dishes
1077,Clean_dishes
1078,Clean_dishes
1079,Clean_dishes
1080,Clean_dishes
1081,Clean_dishes
1082,Clean_dishes
1083,Clean_dishes
1084,Clean_dishes
1085,Clean_dishes
1086,Clean_dishes
1087,Clean_dishes
1088,Clean_dishes
1089,Clean_dishes
1090,Clean_dishes
1091,Clean_dishes
1092,Clean_dishes
1093,Clean_dishes
1094,Clean_dishes
1095,Clean_dishes
1096,Clean_dishes
1097,Clean_dishes
1098,Clean_dishes
1099,Clean_dishes
1100,Clean_dishes
1101,Clean_dishes
1102,Clean_dishes
1103,Clean_dishes
1104,Clean_dishes
1105,Clean_dishes
1106,Clean_dishes
1107,Clean_dishes
1108,Clean_dishes
1109,Clean_dishes
1110,Clean_dishes
1111,Clean_dishes
1112,Clean_dishes
1113,Clean_dishes
1114,Clean_dishes
1115,Clean_dishes
1116,Clean_dishes
1117,Clean_dishes
1118,Clean_dishes
1119,Clean_dishes
1120,Clean_dishes
1121,Clean_dishes
1122,Clean_dishes
1123,Clean_dishes
1124,Clean_dishes
1125,Clean_dishes
1126,Clean_dishes
1127,Clean_dishes
1128,Clean_dishes
1129,Clean_dishes
1130,Clean_dishes
1131,Clean_dishes
1132,Clean_dishes
1133,Clean_dishes
1134,Clean_dishes
1135,Clean_dishes
1136,Clean_dishes
1137,Clean_dishes
1138,Clean_dishes
1139,Clean_dishes
1140,Clean_dishes
1141,Clean_dishes
1142,Clean_dishes
1143,Clean_dishes
1144,Clean_dishes
1145,Clean_dishes
1146,Clean_dishes
1147,Clean_dishes
1148,Clean_dishes
1149,Clean_dishes
1150,Clean_dishes
1151,Clean_dishes
1152,Clean_dishes
1153,Clean_dishes
1154,Clean_dishes
1155,Clean_dishes
1156,Clean_dishes
1157,Clean_dishes
1158,Clean_dishes
1159,Clean_dishes
1160,Clean_dishes
1161,Clean_dishes
1162,Clean_dishes
1163,Clean_dishes
1164,Clean_dishes
1165,Clean_dishes
1166,Clean_dishes
1167,Clean_dishes
1168,Clean_dishes
1169,Clean_dishes
1170,Clean_dishes
1171,Clean_dishes
1172,Clean_dishes
1173,Clean_dishes
1174,Clean_dishes
1175,Clean_dishes
1176,Clean_dishes
1177,Clean_dishes
1178,Clean_dishes
1179,Clean_dishes
1180,Clean_dishes
1181,Clean_dishes
1182,Clean_dishes
1183,Clean_dishes
1184,Clean_dishes
1185,Clean_dishes
1186,Clean_dishes
1187,Clean_dishes
1188,Clean_dishes
1189,Clean_dishes
1190,Clean_dishes
1191,Clean_dishes
1192,Clean_dishes
1193,Clean_dishes
1194,Clean_dishes
1195,Clean_dishes
1196,Clean_dishes
1197,Clean_dishes
1198,Clean_dishes
1199,Clean_dishes
1200,Clean_dishes
1201,Clean_dishes
1202,Clean_dishes
1203,Clean_dishes
1204,Clean_dishes
1205,Clean_dishes
1206,Clean_dishes
1207,Clean_dishes
1208,Clean_dishes
1209,Clean_dishes
1210,Clean_dishes
1211,Clean_dishes
1212,Clean_dishes
1213,Clean_dishes
1214,Clean_dishes
1215,Clean_dishes
1216,Clean_dishes
1217,Clean_dishes
1218,Clean_dishes
1219,Clean_dishes
1220,Clean_dishes
1221,Clean_dishes
1222,Clean_dishes
1223,Clean_dishes
1224,Clean_dishes
1225,Clean_dishes
1226,Clean_dishes
1227,Clean_dishes
1228,Clean_dishes
1229,Clean_dishes
1230,Clean_dishes
1231,Clean_dishes
1232,Clean_dishes
1233,Clean_dishes
1234,Clean_dishes
1235,Clean_dishes
1236,Clean_dishes
1237,Clean_dishes
1238,Clean_dishes
1239,Clean_dishes
1240,Clean_dishes
1241,Clean_dishes
1242,Clean_dishes
1243,Clean_dishes
1244,Clean_dishes
1245,Clean_dishes
1246,Clean_dishes
1247,Clean_dishes
1248,Clean_dishes
1249,Clean_dishes
1250,Clean_dishes
1251,Clean_dishes
1252,Clean_dishes
1253,Clean_dishes
1254,Clean_dishes
1255,Clean_dishes
1256,Clean_dishes
1257,Clean_dishes
1258,Clean_dishes
1259,Clean_dishes
1260,Clean_dishes
1261,Clean_dishes
1262,Clean_dishes
1263,Clean_dishes
1264,Clean_dishes
1265,Clean_dishes
1266,Clean_dishes
1267,Clean_dishes
1268,Clean_dishes
1269,Clean_dishes
1270,Clean_dishes
1271,Clean_dishes
1272,Clean_dishes
1273,Clean_dishes
1274,Clean_dishes
1275,Clean_dishes
1276,Clean_dishes
1277,Clean_dishes
1278,Clean_dishes
1279,Clean_dishes
1280,Clean_dishes
1281,Clean_dishes
1282,Clean_dishes
1283,Clean_dishes
1284,Clean_dishes
1285,Clean_dishes
1286,Clean_dishes
1287,Clean_dishes
1288,Clean_dishes
1289,Clean_dishes
1290,Clean_dishes
1291,Clean_dishes
1292,Clean_dishes
1293,Clean_dishes
1294,Clean_dishes
1295,Clean_dishes
1296,Clean_dishes
1297,Clean_dishes
1298,Clean_dishes
1299,Clean_dishes
1300,Clean_dishes
1301,Clean_dishes
1302,Clean_dishes
1303,Clean_dishes
1304,Clean_dishes
1305,Clean_dishes
1306,Clean_dishes
1307,Clean_dishes
1308,Clean_dishes
1309,Clean_dishes
1310,Clean_dishes
1311,Clean_dishes
1312,Clean_dishes
1313,Clean_dishes
1314,Clean_dishes
1315,Clean_dishes
1316,Clean_dishes
1317,Clean_dishes
1318,Clean_dishes
1319,Clean_dishes
1320,Clean_dishes
1321,Clean_dishes
1322,Clean_dishes
1323,Clean_dishes
1324,Clean_dishes
1325,Clean_dishes
1326,Clean_dishes
1327,Clean_dishes
1328,Clean_dishes
1329,Clean_dishes
1330,Clean_dishes
1331,Clean_dishes
1332,Clean_dishes
1333,Clean_dishes
1334,Clean_dishes
1335,Clean_dishes
1336,Clean_dishes
1337,Clean_dishes
1338,Clean_dishes
1339,Clean_dishes
1340,Clean_dishes
1341,Clean_dishes
1342,Clean_dishes
1343,Clean_dishes
1344,Clean_dishes
1345,Clean_dishes
1346,Clean_dishes
1347,Clean_dishes
1348,Clean_dishes
1349,Clean_dishes
1350,Clean_dishes
1351,Clean_dishes
1352,Clean_dishes
1353,Clean_dishes
1354,Clean_dishes
1355,Clean_dishes
1356,Clean_dishes
1357,Clean_dishes
1358,Clean_dishes
1359,Clean_dishes
1360,Clean_dishes
1361,Clean_dishes
1362,Clean_dishes
1363,Clean_dishes
1364,Clean_dishes
1365,Clean_dishes
1366,Clean_dishes
1367,Clean_dishes
1368,Clean_dishes
1369,Clean_dishes
1370,Clean_dishes
1371,Clean_dishes
1372,Clean_dishes
1373,Clean_dishes
1374,Clean_dishes
1375,Clean_dishes
1376,Clean_dishes
1377,Clean_dishes
1378,Clean_dishes
1379,Clean_dishes
1380,Clean_dishes
1381,Clean_dishes
1382,Clean_dishes
1383,Clean_dishes
1384,Clean_dishes
1385,Clean_dishes
1386,Clean_dishes
1387,Clean_dishes
1388,Clean_dishes
1389,Clean_dishes
1390,Clean_dishes
1391,Clean_dishes
1392,Clean_dishes
1393,Clean_dishes
1394,Clean_dishes
1395,Clean_dishes
1396,Clean_dishes
1397,Clean_dishes
1398,Clean_dishes
1399,Clean_dishes
1400,Clean_dishes
1401,Clean_dishes
1402,Clean_dishes
1403,Clean_dishes
1404,Clean_dishes
1405,Clean_dishes
1406,Clean_dishes
1407,Clean_dishes
1408,Clean_dishes
1409,Clean_dishes
1410,Clean_dishes
1411,Clean_dishes
1412,Clean_dishes
1413,Clean_dishes
1414,Clean_dishes
1415,Clean_dishes
1416,Clean_dishes
1417,Clean_dishes
1418,Clean_dishes
1419,Clean_dishes
1420,Clean_dishes
1421,Clean_dishes
1422,Clean_dishes
1423,Clean_dishes
1424,Clean_dishes
1425,Clean_dishes
1426,Clean_dishes
1427,Clean_dishes
1428,Clean_dishes
1429,Clean_dishes
1430,Clean_dishes
1431,Clean_dishes
1432,Clean_dishes
1433,Clean_dishes
1434,Clean_dishes
1435,Clean_dishes
1436,Clean_dishes
1437,Clean_dishes
1438,Clean_dishes
1439,Clean_dishes
1440,Clean_dishes
1441,Clean_dishes
1442,Clean_dishes
1443,Clean_dishes
1444,Clean_dishes
1445,Clean_dishes
1446,Clean_dishes
1447,Clean_dishes
1448,Clean_dishes
1449,Clean_dishes
1450,Clean_dishes
1451,Clean_dishes
1452,Clean_dishes
1453,Clean_dishes
1454,Clean_dishes
1455,Clean_dishes
1456,Clean_dishes
1457,Clean_dishes
1458,Clean_dishes
1459,Clean_dishes
1460,Clean_dishes
1461,Clean_dishes
1462,Clean_dishes
1463,Clean_dishes
1464,Clean_dishes
1465,Clean_dishes
1466,Clean_dishes
1467,Clean_dishes
1468,Clean_dishes
